"","Id","Grupo","Edad","Sexo","Dedica_AP1","Dedica_DPyR1","ConPrevio","items","responses"
"1190",295,3,19,0,1,1,0,"p61",1
"1191",323,3,19,0,1,0,1,"p61",1
"1192",17,1,20,0,1,1,1,"p61",0
"1193",172,2,19,0,1,1,0,"p61",1
"1194",247,3,21,0,1,1,0,"p61",1
"1195",27,1,19,0,1,1,0,"p61",1
"1196",169,2,19,1,0,0,0,"p61",0
"1197",56,1,19,0,0,1,0,"p61",1
"1198",57,1,18,0,0,1,0,"p61",1
"1199",147,2,19,0,0,0,0,"p61",0
"1200",188,2,19,0,1,0,0,"p61",1
"1201",148,2,19,0,1,1,0,"p61",0
"1202",269,3,19,0,0,0,0,"p61",0
"1203",47,1,19,0,1,1,0,"p61",1
"1204",108,1,20,1,1,1,1,"p61",1
"1205",197,2,19,0,0,1,0,"p61",0
"1206",120,1,27,1,0,0,0,"p61",0
"1207",255,3,20,0,0,0,0,"p61",0
"1208",209,2,19,0,1,0,0,"p61",0
"1209",182,2,18,0,1,1,0,"p61",0
"1210",14,1,20,0,1,0,0,"p61",0
"1211",293,3,19,0,1,1,0,"p61",0
"1212",88,1,18,0,1,0,0,"p61",0
"1213",42,1,19,0,0,0,0,"p61",0
"1214",254,3,20,1,1,0,1,"p61",0
"1215",55,1,19,0,0,0,0,"p61",0
"1216",307,3,18,0,1,1,0,"p61",1
"1217",67,1,18,0,1,1,0,"p61",0
"1218",159,2,19,0,1,1,0,"p61",1
"1219",132,2,20,0,0,0,1,"p61",0
"1220",228,2,19,0,0,1,0,"p61",1
"1221",71,1,18,0,1,1,0,"p61",1
"1222",297,3,19,0,1,1,0,"p61",0
"1223",193,2,22,0,0,0,1,"p61",0
"1224",5,1,24,0,0,0,1,"p61",0
"1225",298,3,18,0,0,1,0,"p61",0
"1226",302,3,18,0,1,1,0,"p61",0
"1227",192,2,18,0,0,0,0,"p61",0
"1228",189,2,18,0,0,1,0,"p61",1
"1229",124,2,21,0,0,0,0,"p61",0
"1230",112,1,18,0,1,1,0,"p61",0
"1231",133,2,22,1,0,0,1,"p61",0
"1232",261,3,20,1,1,0,1,"p61",0
"1233",216,2,18,0,0,0,0,"p61",0
"1234",33,1,19,0,1,0,0,"p61",0
"1235",53,1,19,0,0,0,0,"p61",0
"1236",248,3,21,0,1,0,1,"p61",0
"1237",52,1,19,0,0,0,0,"p61",0
"1238",102,1,19,0,1,1,0,"p61",1
"1239",81,1,19,0,0,0,0,"p61",0
"1240",199,2,19,0,0,0,0,"p61",0
"1241",74,1,19,0,1,0,0,"p61",0
"1242",322,3,19,0,0,0,0,"p61",0
"1243",85,1,21,0,1,0,1,"p61",0
"1244",327,3,23,1,0,0,1,"p61",0
"1245",75,1,19,0,1,1,0,"p61",1
"1246",277,3,19,0,1,1,0,"p61",1
"1247",13,1,20,1,1,0,1,"p61",0
"1248",225,2,19,0,0,1,0,"p61",0
"1249",149,2,21,0,0,0,1,"p61",1
"1250",70,1,19,0,1,1,1,"p61",0
"1251",229,2,18,0,0,0,0,"p61",0
"1252",324,3,18,0,1,1,0,"p61",0
"1253",283,3,19,0,1,0,0,"p61",1
"1254",221,2,19,0,0,1,0,"p61",1
"1255",213,2,19,0,1,1,0,"p71",0
"1256",117,1,19,0,1,1,0,"p71",1
"1257",336,3,19,0,1,1,0,"p71",1
"1258",101,1,19,0,0,1,0,"p71",1
"1259",312,3,19,0,1,1,0,"p71",1
"1260",23,1,19,0,1,1,0,"p71",0
"1261",306,3,19,0,1,1,0,"p71",1
"1262",58,1,18,0,1,1,0,"p71",0
"1263",3,1,24,1,1,0,1,"p71",0
"1264",264,3,19,1,0,0,1,"p71",1
"1265",187,2,19,0,0,0,0,"p71",0
"1266",251,3,20,0,1,1,0,"p71",1
"1267",65,1,19,0,1,1,0,"p71",0
"1268",235,3,26,0,0,0,1,"p71",0
"1269",72,1,19,0,0,0,0,"p71",0
"1270",114,1,19,0,0,0,0,"p71",0
"1271",272,3,19,0,1,1,0,"p71",0
"1272",233,2,19,0,0,1,0,"p71",0
"1273",249,3,20,0,0,0,1,"p71",0
"1274",319,3,19,0,1,1,0,"p71",1
"1275",63,1,18,0,1,1,0,"p71",1
"1276",217,2,19,0,0,1,0,"p71",1
"1277",79,1,18,0,1,1,0,"p71",0
"1278",73,1,19,0,1,0,0,"p71",0
"1279",196,2,19,0,0,0,0,"p71",0
"1280",43,1,19,0,0,0,0,"p71",0
"1281",104,1,19,0,1,1,0,"p71",1
"1282",59,1,18,0,1,0,0,"p71",1
"1283",211,2,18,0,1,1,0,"p71",1
"1284",151,2,20,1,0,0,1,"p71",1
"1285",294,3,20,1,0,0,1,"p71",0
"1286",242,3,22,1,0,0,0,"p71",0
"1287",287,3,19,0,0,0,0,"p71",0
"1288",37,1,19,0,1,0,0,"p71",0
"1289",300,3,19,0,1,1,0,"p71",1
"1290",183,2,19,0,1,1,0,"p71",0
"1291",308,3,19,0,1,1,0,"p71",0
"1292",100,1,18,0,1,1,0,"p71",1
"1293",11,1,22,1,1,1,0,"p71",0
"1294",160,2,19,0,0,0,0,"p71",1
"1295",32,1,19,0,0,0,0,"p71",0
"1296",203,2,18,0,0,1,0,"p71",1
"1297",62,1,19,0,1,1,0,"p71",1
"1298",181,2,18,0,0,1,0,"p71",1
"1299",318,3,19,0,1,1,0,"p71",0
"1300",139,2,21,1,0,1,1,"p71",1
"1301",78,1,22,1,1,0,1,"p71",0
"1302",129,2,20,1,0,1,1,"p71",1
"1303",325,3,19,1,1,1,1,"p71",1
"1304",87,1,18,0,1,1,0,"p71",1
"1305",92,1,18,0,1,1,0,"p71",0
"1306",49,1,19,0,1,1,0,"p71",0
"1307",292,3,19,0,0,0,0,"p71",1
"1308",18,1,21,1,1,1,1,"p71",1
"1309",25,1,19,0,1,1,0,"p71",0
"1310",95,1,19,0,1,1,0,"p71",1
"1311",110,1,19,0,1,1,0,"p71",0
"1312",91,1,18,0,1,1,0,"p71",0
"1313",208,2,19,0,0,0,0,"p71",0
"1314",167,2,19,0,0,0,0,"p71",1
"1315",191,2,18,0,0,1,0,"p71",0
"1316",171,2,19,0,0,1,0,"p71",0
"1317",195,2,24,0,0,1,0,"p71",1
"1318",263,3,21,1,0,0,1,"p71",0
"1319",137,2,20,1,0,0,1,"p71",0
"1320",226,2,18,0,1,1,0,"p71",1
"1321",6,1,21,0,1,0,0,"p71",0
"1322",316,3,20,1,1,1,1,"p71",0
"1323",68,1,18,0,0,1,0,"p71",0
"1324",212,2,19,0,1,1,0,"p71",0
"1325",39,1,19,0,1,1,0,"p71",1
"1326",286,3,19,0,1,0,0,"p71",0
"1327",317,3,19,0,1,1,0,"p71",0
"1328",206,2,19,0,1,1,0,"p71",1
"1329",36,1,19,0,1,1,0,"p71",0
"1330",10,1,20,0,1,1,0,"p71",0
"1331",285,3,19,0,1,0,0,"p71",0
"1332",331,3,19,1,1,1,1,"p71",1
"1333",84,1,22,1,1,0,1,"p71",1
"1334",46,1,19,0,1,0,0,"p71",0
"1335",289,3,19,0,1,1,0,"p71",1
"1336",118,1,18,0,1,1,0,"p71",0
"1337",241,3,22,1,0,0,1,"p71",1
"1338",198,2,20,1,0,1,1,"p71",1
"1339",150,2,20,0,0,0,0,"p71",1
"1340",227,2,19,0,0,1,0,"p71",1
"1341",200,2,18,0,0,0,0,"p71",0
"1342",274,3,19,0,1,1,0,"p71",1
"1343",170,2,19,0,1,1,0,"p71",1
"1344",210,2,18,0,0,0,0,"p71",0
"1345",106,1,19,0,1,1,0,"p71",1
"1346",266,3,19,0,1,1,0,"p71",0
"1347",19,1,19,0,0,1,0,"p71",1
"1348",164,2,19,0,1,1,0,"p71",1
"1349",44,1,19,0,1,1,0,"p71",1
"1350",207,2,18,0,0,1,0,"p71",1
"1351",220,2,18,1,0,0,0,"p71",0
"1352",157,2,19,0,0,0,0,"p71",1
"1353",103,1,19,0,1,0,0,"p71",0
"1354",99,1,19,0,1,1,0,"p71",0
"1355",22,1,19,0,1,1,0,"p71",0
"1356",333,3,19,0,0,0,0,"p71",0
"1357",90,1,18,0,0,0,0,"p71",0
"1358",262,3,20,1,0,0,1,"p71",0
"1359",330,3,18,0,0,0,0,"p71",0
"1360",284,3,20,1,0,0,1,"p71",0
"1361",77,1,19,0,1,1,0,"p71",0
"1362",16,1,21,0,0,0,1,"p71",0
"1363",315,3,19,0,0,0,1,"p71",1
"1364",119,1,19,0,0,1,0,"p71",1
"1365",288,3,19,0,1,1,0,"p71",0
"1366",278,3,19,0,1,0,0,"p71",1
"1367",38,1,19,0,0,0,0,"p71",0
"1368",50,1,19,0,1,1,0,"p71",1
"1369",113,1,19,0,0,0,0,"p71",0
"1370",218,2,18,0,1,0,0,"p71",0
"1371",158,2,19,0,0,0,0,"p71",0
"1372",311,3,19,0,0,0,0,"p71",0
"1373",134,2,20,0,1,1,1,"p71",1
"1374",305,3,18,0,0,0,0,"p71",0
"1375",66,1,18,0,1,1,0,"p71",1
"1376",69,1,18,0,1,1,0,"p71",1
"1377",184,2,18,0,1,1,0,"p71",1
"1378",337,3,18,0,0,0,0,"p71",0
"1379",161,2,21,0,1,1,0,"p71",1
"1380",98,1,19,0,1,0,0,"p71",0
"1381",97,1,19,0,0,0,0,"p71",0
"1382",154,2,19,0,0,1,0,"p71",0
"1383",176,2,19,0,0,1,1,"p71",1
"1384",40,1,19,0,1,1,0,"p71",0
"1385",290,3,19,0,0,0,0,"p71",1
"1386",12,1,20,1,1,0,1,"p71",0
"1387",83,1,19,0,0,0,0,"p71",0
"1388",275,3,19,0,0,0,0,"p71",0
"1389",280,3,19,0,0,0,0,"p71",0
"1390",123,2,22,1,1,1,1,"p71",1
"1391",86,1,18,0,0,0,0,"p71",0
"1392",111,1,21,1,1,1,0,"p71",0
"1393",273,3,26,0,1,0,1,"p71",1
"1394",30,1,19,0,1,1,0,"p71",0
"1395",232,2,19,0,1,1,0,"p71",0
"1396",240,3,22,1,1,0,0,"p71",1
"1397",314,3,20,0,0,0,1,"p71",0
"1398",190,2,18,0,0,1,0,"p71",0
"1399",295,3,19,0,1,1,0,"p71",1
"1400",323,3,19,0,1,0,1,"p71",0
"1401",17,1,20,0,1,1,1,"p71",0
"1402",172,2,19,0,1,1,0,"p71",1
"1403",247,3,21,0,1,1,0,"p71",0
"1404",27,1,19,0,1,1,0,"p71",1
"1405",169,2,19,1,0,0,0,"p71",0
"1406",56,1,19,0,0,1,0,"p71",0
"1407",57,1,18,0,0,1,0,"p71",0
"1408",147,2,19,0,0,0,0,"p71",1
"1409",188,2,19,0,1,0,0,"p71",0
"1410",148,2,19,0,1,1,0,"p71",1
"1411",269,3,19,0,0,0,0,"p71",0
"1412",47,1,19,0,1,1,0,"p71",1
"1413",108,1,20,1,1,1,1,"p71",0
"1414",197,2,19,0,0,1,0,"p71",1
"1415",120,1,27,1,0,0,0,"p71",0
"1416",255,3,20,0,0,0,0,"p71",1
"1417",209,2,19,0,1,0,0,"p71",0
"1418",182,2,18,0,1,1,0,"p71",0
"1419",14,1,20,0,1,0,0,"p71",1
"1420",293,3,19,0,1,1,0,"p71",0
"1421",88,1,18,0,1,0,0,"p71",0
"1422",42,1,19,0,0,0,0,"p71",0
"1423",254,3,20,1,1,0,1,"p71",0
"1424",55,1,19,0,0,0,0,"p71",0
"1425",307,3,18,0,1,1,0,"p71",0
"1426",67,1,18,0,1,1,0,"p71",1
"1427",159,2,19,0,1,1,0,"p71",0
"1428",132,2,20,0,0,0,1,"p71",0
"1429",228,2,19,0,0,1,0,"p71",0
"1430",71,1,18,0,1,1,0,"p71",1
"1431",297,3,19,0,1,1,0,"p71",0
"1432",193,2,22,0,0,0,1,"p71",0
"1433",5,1,24,0,0,0,1,"p71",0
"1434",298,3,18,0,0,1,0,"p71",0
"1435",302,3,18,0,1,1,0,"p71",1
"1436",192,2,18,0,0,0,0,"p71",0
"1437",189,2,18,0,0,1,0,"p71",0
"1438",124,2,21,0,0,0,0,"p71",0
"1439",112,1,18,0,1,1,0,"p71",1
"1440",133,2,22,1,0,0,1,"p71",0
"1441",261,3,20,1,1,0,1,"p71",0
"1442",216,2,18,0,0,0,0,"p71",0
"1443",33,1,19,0,1,0,0,"p71",0
"1444",53,1,19,0,0,0,0,"p71",0
"1445",248,3,21,0,1,0,1,"p71",0
"1446",52,1,19,0,0,0,0,"p71",0
"1447",102,1,19,0,1,1,0,"p71",1
"1448",81,1,19,0,0,0,0,"p71",1
"1449",199,2,19,0,0,0,0,"p71",0
"1450",74,1,19,0,1,0,0,"p71",0
"1451",322,3,19,0,0,0,0,"p71",0
"1452",85,1,21,0,1,0,1,"p71",0
"1453",327,3,23,1,0,0,1,"p71",0
"1454",75,1,19,0,1,1,0,"p71",1
"1455",277,3,19,0,1,1,0,"p71",0
"1456",13,1,20,1,1,0,1,"p71",0
"1457",225,2,19,0,0,1,0,"p71",0
"1458",149,2,21,0,0,0,1,"p71",0
"1459",70,1,19,0,1,1,1,"p71",1
"1460",229,2,18,0,0,0,0,"p71",0
"1461",324,3,18,0,1,1,0,"p71",0
"1462",283,3,19,0,1,0,0,"p71",0
"1463",221,2,19,0,0,1,0,"p71",1
"1464",213,2,19,0,1,1,0,"p81",1
"1465",117,1,19,0,1,1,0,"p81",1
"1466",336,3,19,0,1,1,0,"p81",0
"1467",101,1,19,0,0,1,0,"p81",1
"1468",312,3,19,0,1,1,0,"p81",1
"1469",23,1,19,0,1,1,0,"p81",1
"1470",306,3,19,0,1,1,0,"p81",1
"1471",58,1,18,0,1,1,0,"p81",1
"1472",3,1,24,1,1,0,1,"p81",0
"1473",264,3,19,1,0,0,1,"p81",1
"1474",187,2,19,0,0,0,0,"p81",1
"1475",251,3,20,0,1,1,0,"p81",0
"1476",65,1,19,0,1,1,0,"p81",1
"1477",235,3,26,0,0,0,1,"p81",0
"1478",72,1,19,0,0,0,0,"p81",0
"1479",114,1,19,0,0,0,0,"p81",0
"1480",272,3,19,0,1,1,0,"p81",1
"1481",233,2,19,0,0,1,0,"p81",0
"1482",249,3,20,0,0,0,1,"p81",0
"1483",319,3,19,0,1,1,0,"p81",0
"1484",63,1,18,0,1,1,0,"p81",1
"1485",217,2,19,0,0,1,0,"p81",1
"1486",79,1,18,0,1,1,0,"p81",1
"1487",73,1,19,0,1,0,0,"p81",0
"1488",196,2,19,0,0,0,0,"p81",0
"1489",43,1,19,0,0,0,0,"p81",0
"1490",104,1,19,0,1,1,0,"p81",1
"1491",59,1,18,0,1,0,0,"p81",0
"1492",211,2,18,0,1,1,0,"p81",1
"1493",151,2,20,1,0,0,1,"p81",0
"1494",294,3,20,1,0,0,1,"p81",0
"1495",242,3,22,1,0,0,0,"p81",0
"1496",287,3,19,0,0,0,0,"p81",0
"1497",37,1,19,0,1,0,0,"p81",0
"1498",300,3,19,0,1,1,0,"p81",1
"1499",183,2,19,0,1,1,0,"p81",1
"1500",308,3,19,0,1,1,0,"p81",0
"1501",100,1,18,0,1,1,0,"p81",0
"1502",11,1,22,1,1,1,0,"p81",0
"1503",160,2,19,0,0,0,0,"p81",0
"1504",32,1,19,0,0,0,0,"p81",0
"1505",203,2,18,0,0,1,0,"p81",1
"1506",62,1,19,0,1,1,0,"p81",1
"1507",181,2,18,0,0,1,0,"p81",1
"1508",318,3,19,0,1,1,0,"p81",0
"1509",139,2,21,1,0,1,1,"p81",0
"1510",78,1,22,1,1,0,1,"p81",0
"1511",129,2,20,1,0,1,1,"p81",0
"1512",325,3,19,1,1,1,1,"p81",0
"1513",87,1,18,0,1,1,0,"p81",0
"1514",92,1,18,0,1,1,0,"p81",0
"1515",49,1,19,0,1,1,0,"p81",0
"1516",292,3,19,0,0,0,0,"p81",0
"1517",18,1,21,1,1,1,1,"p81",0
"1518",25,1,19,0,1,1,0,"p81",1
"1519",95,1,19,0,1,1,0,"p81",1
"1520",110,1,19,0,1,1,0,"p81",1
"1521",91,1,18,0,1,1,0,"p81",0
"1522",208,2,19,0,0,0,0,"p81",1
"1523",167,2,19,0,0,0,0,"p81",0
"1524",191,2,18,0,0,1,0,"p81",1
"1525",171,2,19,0,0,1,0,"p81",1
"1526",195,2,24,0,0,1,0,"p81",1
"1527",263,3,21,1,0,0,1,"p81",0
"1528",137,2,20,1,0,0,1,"p81",1
"1529",226,2,18,0,1,1,0,"p81",1
"1530",6,1,21,0,1,0,0,"p81",0
"1531",316,3,20,1,1,1,1,"p81",0
"1532",68,1,18,0,0,1,0,"p81",1
"1533",212,2,19,0,1,1,0,"p81",1
"1534",39,1,19,0,1,1,0,"p81",1
"1535",286,3,19,0,1,0,0,"p81",0
"1536",317,3,19,0,1,1,0,"p81",1
"1537",206,2,19,0,1,1,0,"p81",0
"1538",36,1,19,0,1,1,0,"p81",1
"1539",10,1,20,0,1,1,0,"p81",0
"1540",285,3,19,0,1,0,0,"p81",1
"1541",331,3,19,1,1,1,1,"p81",0
"1542",84,1,22,1,1,0,1,"p81",0
"1543",46,1,19,0,1,0,0,"p81",0
"1544",289,3,19,0,1,1,0,"p81",0
"1545",118,1,18,0,1,1,0,"p81",0
"1546",241,3,22,1,0,0,1,"p81",0
"1547",198,2,20,1,0,1,1,"p81",1
"1548",150,2,20,0,0,0,0,"p81",1
"1549",227,2,19,0,0,1,0,"p81",1
"1550",200,2,18,0,0,0,0,"p81",0
"1551",274,3,19,0,1,1,0,"p81",1
"1552",170,2,19,0,1,1,0,"p81",1
"1553",210,2,18,0,0,0,0,"p81",1
"1554",106,1,19,0,1,1,0,"p81",1
"1555",266,3,19,0,1,1,0,"p81",0
"1556",19,1,19,0,0,1,0,"p81",0
"1557",164,2,19,0,1,1,0,"p81",1
"1558",44,1,19,0,1,1,0,"p81",1
"1559",207,2,18,0,0,1,0,"p81",1
"1560",220,2,18,1,0,0,0,"p81",1
"1561",157,2,19,0,0,0,0,"p81",0
"1562",103,1,19,0,1,0,0,"p81",1
"1563",99,1,19,0,1,1,0,"p81",0
"1564",22,1,19,0,1,1,0,"p81",1
"1565",333,3,19,0,0,0,0,"p81",0
"1566",90,1,18,0,0,0,0,"p81",0
"1567",262,3,20,1,0,0,1,"p81",0
"1568",330,3,18,0,0,0,0,"p81",0
"1569",284,3,20,1,0,0,1,"p81",1
"1570",77,1,19,0,1,1,0,"p81",1
"1571",16,1,21,0,0,0,1,"p81",0
"1572",315,3,19,0,0,0,1,"p81",0
"1573",119,1,19,0,0,1,0,"p81",1
"1574",288,3,19,0,1,1,0,"p81",1
"1575",278,3,19,0,1,0,0,"p81",0
"1576",38,1,19,0,0,0,0,"p81",0
"1577",50,1,19,0,1,1,0,"p81",0
"1578",113,1,19,0,0,0,0,"p81",0
"1579",218,2,18,0,1,0,0,"p81",0
"1580",158,2,19,0,0,0,0,"p81",0
"1581",311,3,19,0,0,0,0,"p81",0
"1582",134,2,20,0,1,1,1,"p81",1
"1583",305,3,18,0,0,0,0,"p81",0
"1584",66,1,18,0,1,1,0,"p81",1
"1585",69,1,18,0,1,1,0,"p81",1
"1586",184,2,18,0,1,1,0,"p81",1
"1587",337,3,18,0,0,0,0,"p81",1
"1588",161,2,21,0,1,1,0,"p81",1
"1589",98,1,19,0,1,0,0,"p81",1
"1590",97,1,19,0,0,0,0,"p81",0
"1591",154,2,19,0,0,1,0,"p81",1
"1592",176,2,19,0,0,1,1,"p81",1
"1593",40,1,19,0,1,1,0,"p81",0
"1594",290,3,19,0,0,0,0,"p81",0
"1595",12,1,20,1,1,0,1,"p81",1
"1596",83,1,19,0,0,0,0,"p81",0
"1597",275,3,19,0,0,0,0,"p81",0
"1598",280,3,19,0,0,0,0,"p81",0
"1599",123,2,22,1,1,1,1,"p81",0
"1600",86,1,18,0,0,0,0,"p81",0
"1601",111,1,21,1,1,1,0,"p81",0
"1602",273,3,26,0,1,0,1,"p81",0
"1603",30,1,19,0,1,1,0,"p81",0
"1604",232,2,19,0,1,1,0,"p81",0
"1605",240,3,22,1,1,0,0,"p81",1
"1606",314,3,20,0,0,0,1,"p81",0
"1607",190,2,18,0,0,1,0,"p81",0
"1608",295,3,19,0,1,1,0,"p81",1
"1609",323,3,19,0,1,0,1,"p81",0
"1610",17,1,20,0,1,1,1,"p81",1
"1611",172,2,19,0,1,1,0,"p81",1
"1612",247,3,21,0,1,1,0,"p81",1
"1613",27,1,19,0,1,1,0,"p81",0
"1614",169,2,19,1,0,0,0,"p81",0
"1615",56,1,19,0,0,1,0,"p81",0
"1616",57,1,18,0,0,1,0,"p81",1
"1617",147,2,19,0,0,0,0,"p81",1
"1618",188,2,19,0,1,0,0,"p81",1
"1619",148,2,19,0,1,1,0,"p81",0
"1620",269,3,19,0,0,0,0,"p81",0
"1621",47,1,19,0,1,1,0,"p81",1
"1622",108,1,20,1,1,1,1,"p81",0
"1623",197,2,19,0,0,1,0,"p81",0
"1624",120,1,27,1,0,0,0,"p81",0
"1625",255,3,20,0,0,0,0,"p81",0
"1626",209,2,19,0,1,0,0,"p81",1
"1627",182,2,18,0,1,1,0,"p81",0
"1628",14,1,20,0,1,0,0,"p81",0
"1629",293,3,19,0,1,1,0,"p81",0
"1630",88,1,18,0,1,0,0,"p81",0
"1631",42,1,19,0,0,0,0,"p81",1
"1632",254,3,20,1,1,0,1,"p81",1
"1633",55,1,19,0,0,0,0,"p81",0
"1634",307,3,18,0,1,1,0,"p81",0
"1635",67,1,18,0,1,1,0,"p81",1
"1636",159,2,19,0,1,1,0,"p81",1
"1637",132,2,20,0,0,0,1,"p81",0
"1638",228,2,19,0,0,1,0,"p81",0
"1639",71,1,18,0,1,1,0,"p81",1
"1640",297,3,19,0,1,1,0,"p81",1
"1641",193,2,22,0,0,0,1,"p81",0
"1642",5,1,24,0,0,0,1,"p81",0
"1643",298,3,18,0,0,1,0,"p81",0
"1644",302,3,18,0,1,1,0,"p81",0
"1645",192,2,18,0,0,0,0,"p81",0
"1646",189,2,18,0,0,1,0,"p81",1
"1647",124,2,21,0,0,0,0,"p81",0
"1648",112,1,18,0,1,1,0,"p81",0
"1649",133,2,22,1,0,0,1,"p81",0
"1650",261,3,20,1,1,0,1,"p81",0
"1651",216,2,18,0,0,0,0,"p81",0
"1652",33,1,19,0,1,0,0,"p81",0
"1653",53,1,19,0,0,0,0,"p81",0
"1654",248,3,21,0,1,0,1,"p81",0
"1655",52,1,19,0,0,0,0,"p81",1
"1656",102,1,19,0,1,1,0,"p81",0
"1657",81,1,19,0,0,0,0,"p81",0
"1658",199,2,19,0,0,0,0,"p81",1
"1659",74,1,19,0,1,0,0,"p81",0
"1660",322,3,19,0,0,0,0,"p81",0
"1661",85,1,21,0,1,0,1,"p81",0
"1662",327,3,23,1,0,0,1,"p81",0
"1663",75,1,19,0,1,1,0,"p81",1
"1664",277,3,19,0,1,1,0,"p81",0
"1665",13,1,20,1,1,0,1,"p81",0
"1666",225,2,19,0,0,1,0,"p81",1
"1667",149,2,21,0,0,0,1,"p81",0
"1668",70,1,19,0,1,1,1,"p81",0
"1669",229,2,18,0,0,0,0,"p81",0
"1670",324,3,18,0,1,1,0,"p81",1
"1671",283,3,19,0,1,0,0,"p81",0
"1672",221,2,19,0,0,1,0,"p81",1
"1673",213,2,19,0,1,1,0,"p91",0
"1674",117,1,19,0,1,1,0,"p91",1
"1675",336,3,19,0,1,1,0,"p91",1
"1676",101,1,19,0,0,1,0,"p91",1
"1677",312,3,19,0,1,1,0,"p91",1
"1678",23,1,19,0,1,1,0,"p91",1
"1679",306,3,19,0,1,1,0,"p91",1
"1680",58,1,18,0,1,1,0,"p91",1
"1681",3,1,24,1,1,0,1,"p91",0
"1682",264,3,19,1,0,0,1,"p91",1
"1683",187,2,19,0,0,0,0,"p91",1
"1684",251,3,20,0,1,1,0,"p91",0
"1685",65,1,19,0,1,1,0,"p91",1
"1686",235,3,26,0,0,0,1,"p91",0
"1687",72,1,19,0,0,0,0,"p91",0
"1688",114,1,19,0,0,0,0,"p91",1
"1689",272,3,19,0,1,1,0,"p91",1
"1690",233,2,19,0,0,1,0,"p91",1
"1691",249,3,20,0,0,0,1,"p91",0
"1692",319,3,19,0,1,1,0,"p91",1
"1693",63,1,18,0,1,1,0,"p91",1
"1694",217,2,19,0,0,1,0,"p91",1
"1695",79,1,18,0,1,1,0,"p91",1
"1696",73,1,19,0,1,0,0,"p91",1
"1697",196,2,19,0,0,0,0,"p91",1
"1698",43,1,19,0,0,0,0,"p91",1
"1699",104,1,19,0,1,1,0,"p91",1
"1700",59,1,18,0,1,0,0,"p91",1
"1701",211,2,18,0,1,1,0,"p91",1
"1702",151,2,20,1,0,0,1,"p91",0
"1703",294,3,20,1,0,0,1,"p91",0
"1704",242,3,22,1,0,0,0,"p91",0
"1705",287,3,19,0,0,0,0,"p91",1
"1706",37,1,19,0,1,0,0,"p91",1
"1707",300,3,19,0,1,1,0,"p91",0
"1708",183,2,19,0,1,1,0,"p91",1
"1709",308,3,19,0,1,1,0,"p91",0
"1710",100,1,18,0,1,1,0,"p91",1
"1711",11,1,22,1,1,1,0,"p91",1
"1712",160,2,19,0,0,0,0,"p91",0
"1713",32,1,19,0,0,0,0,"p91",1
"1714",203,2,18,0,0,1,0,"p91",1
"1715",62,1,19,0,1,1,0,"p91",1
"1716",181,2,18,0,0,1,0,"p91",0
"1717",318,3,19,0,1,1,0,"p91",0
"1718",139,2,21,1,0,1,1,"p91",0
"1719",78,1,22,1,1,0,1,"p91",0
"1720",129,2,20,1,0,1,1,"p91",1
"1721",325,3,19,1,1,1,1,"p91",0
"1722",87,1,18,0,1,1,0,"p91",0
"1723",92,1,18,0,1,1,0,"p91",1
"1724",49,1,19,0,1,1,0,"p91",1
"1725",292,3,19,0,0,0,0,"p91",1
"1726",18,1,21,1,1,1,1,"p91",1
"1727",25,1,19,0,1,1,0,"p91",1
"1728",95,1,19,0,1,1,0,"p91",1
"1729",110,1,19,0,1,1,0,"p91",1
"1730",91,1,18,0,1,1,0,"p91",1
"1731",208,2,19,0,0,0,0,"p91",1
"1732",167,2,19,0,0,0,0,"p91",0
"1733",191,2,18,0,0,1,0,"p91",1
"1734",171,2,19,0,0,1,0,"p91",0
"1735",195,2,24,0,0,1,0,"p91",0
"1736",263,3,21,1,0,0,1,"p91",0
"1737",137,2,20,1,0,0,1,"p91",1
"1738",226,2,18,0,1,1,0,"p91",1
"1739",6,1,21,0,1,0,0,"p91",0
"1740",316,3,20,1,1,1,1,"p91",1
"1741",68,1,18,0,0,1,0,"p91",1
"1742",212,2,19,0,1,1,0,"p91",1
"1743",39,1,19,0,1,1,0,"p91",0
"1744",286,3,19,0,1,0,0,"p91",0
"1745",317,3,19,0,1,1,0,"p91",0
"1746",206,2,19,0,1,1,0,"p91",0
"1747",36,1,19,0,1,1,0,"p91",1
"1748",10,1,20,0,1,1,0,"p91",1
"1749",285,3,19,0,1,0,0,"p91",0
"1750",331,3,19,1,1,1,1,"p91",1
"1751",84,1,22,1,1,0,1,"p91",0
"1752",46,1,19,0,1,0,0,"p91",0
"1753",289,3,19,0,1,1,0,"p91",1
"1754",118,1,18,0,1,1,0,"p91",1
"1755",241,3,22,1,0,0,1,"p91",0
"1756",198,2,20,1,0,1,1,"p91",0
"1757",150,2,20,0,0,0,0,"p91",1
"1758",227,2,19,0,0,1,0,"p91",0
"1759",200,2,18,0,0,0,0,"p91",0
"1760",274,3,19,0,1,1,0,"p91",1
"1761",170,2,19,0,1,1,0,"p91",1
"1762",210,2,18,0,0,0,0,"p91",1
"1763",106,1,19,0,1,1,0,"p91",1
"1764",266,3,19,0,1,1,0,"p91",1
"1765",19,1,19,0,0,1,0,"p91",1
"1766",164,2,19,0,1,1,0,"p91",1
"1767",44,1,19,0,1,1,0,"p91",1
"1768",207,2,18,0,0,1,0,"p91",1
"1769",220,2,18,1,0,0,0,"p91",0
"1770",157,2,19,0,0,0,0,"p91",1
